Rxn	Genes
R02334_2	[['YLR286C'], ['YLR286C']]
R02334_3	[['YLR286C'], ['YLR286C']]
R02334_4	[['YDR371W'], ['YLR286C'], ['YDR371W'], ['YLR286C']]
R04929_1	[['YJR010W'], ['YJR010W']]
R04929_2	[['YJR010W'], ['YJR010W']]
R00014_1	[['YDL080C'], ['YLR044C'], ['YLR134W'], ['YDL080C'], ['YLR044C'], ['YLR134W']]
R00014_2	[['YBR221C'], ['YCL009C'], ['YDL080C'], ['YER178W'], ['YGR087C'], ['YLR044C'], ['YLR134W'], ['YMR108W'], ['YER178W'], ['YBR221C'], ['YDL080C'], ['YGR087C'], ['YLR044C'], ['YLR134W'], ['YMR108W'], ['YCL009C']]
R00014_3	[['YBR221C'], ['YCL009C'], ['YER178W'], ['YMR108W'], ['YER178W'], ['YBR221C'], ['YMR108W'], ['YCL009C']]
R00527_1	[['YJL068C'], ['YJL068C']]
R01054_1	[['YBR111C'], ['YBR111C']]
R01054_2	[['YBR111C'], ['YBR111C']]
R01054_3	[['YBR111C'], ['YBR111C']]
R01777_1	[['YNL277W'], ['YNL277W']]
R00782_1	[['YFR055W'], ['YGL184C'], ['YFR055W'], ['YGL184C']]
R00782_2	[['YAL012W'], ['YFR055W'], ['YGL184C'], ['YFR055W'], ['YAL012W'], ['YGL184C']]
R00782_3	[['YAL012W'], ['YFR055W'], ['YGL184C'], ['YFR055W'], ['YAL012W'], ['YGL184C']]
R01262_1	[['YLR299W'], ['YLR299W']]
R01262_2	[['YLR299W'], ['YLR299W']]
R01262_3	[['YLR299W'], ['YLR299W']]
R01931_1	[['YOR251C'], ['YOR251C']]
R01931_2	[['YOR251C'], ['YOR251C'], ['YOR286W']]
R00330_1	[['YKL067W'], ['YKL067W']]
R00330_2	[['YKL067W'], ['YKL067W']]
R00330_3	[['YKL067W'], ['YKL067W']]
R07136_1	[['YDL078C'], ['YDL078C'], ['YDL078C']]
R07136_2	[['YOL126C'], ['YOL126C'], ['YOL126C']]
R07136_3	[['YDL078C'], ['YKL085W'], ['YOL126C'], ['YDL078C'], ['YDL078C'], ['YKL085W'], ['YKL085W'], ['YOL126C'], ['YOL126C']]
R07136_4	[['YDL078C'], ['YKL085W'], ['YOL126C'], ['YDL078C'], ['YDL078C'], ['YKL085W'], ['YKL085W'], ['YOL126C'], ['YOL126C']]
R06623_1	[['YJL132W'], ['YJL132W']]
R06623_2	[['YJL132W'], ['YJL132W']]
R06623_3	[['YJL132W'], ['YJL132W']]
R04209_1	[['YOR128C'], ['YOR128C']]
R04935_1	[['YLR299W'], ['YLR299W']]
R04935_2	[['YLR299W'], ['YLR299W']]
R04935_3	[['YLR299W'], ['YLR299W']]
R07758_1	[['YCR034W'], ['YJL196C'], ['YLR372W'], ['YCR034W'], ['YJL196C'], ['YLR372W']]
R07758_2	[['YCR034W'], ['YJL196C'], ['YLR372W'], ['YCR034W'], ['YJL196C'], ['YLR372W']]
R03180	[['YDR242W'], ['YDR242W']]
R11529_1	[['YCL017C'], ['YCL017C']]
R11529_2	[['YCL017C'], ['YCL017C']]
R11529_3	[['YCL017C'], ['YCL017C']]
R00089_1	[['YJL005W'], ['YJL005W']]
R00089_2	[['YJL005W'], ['YJL005W']]
R00089_3	[['YJL005W'], ['YJL005W']]
R00089_4	[['YJL005W'], ['YJL005W']]
R02142_1	[['YDR399W'], ['YDR399W']]
R02142_2	[['YDR399W'], ['YDR399W']]
R06264_1	[['YGR227W'], ['YGR227W']]
R06264_2	[['YGR227W'], ['YGR227W']]
R06264_3	[['YGR227W'], ['YGR227W']]
R06264_4	[['YGR227W'], ['YGR227W']]
R01130_1	[['YLR432W'], ['YLR432W'], ['YLR432W']]
R01130_2	[['YHR216W'], ['YLR432W'], ['YML056C'], ['YHR216W'], ['YHR216W'], ['YLR432W'], ['YLR432W'], ['YML056C'], ['YML056C']]
R01829_1	[['YKL060C'], ['YKL060C']]
R01829_2	[['YKL060C'], ['YKL060C']]
R00351_1	[['YCR005C'], ['YCR005C']]
R00351_2	[['YNR001C'], ['YNR001C']]
R00351_3	[['YCR005C'], ['YNR001C'], ['YCR005C'], ['YNR001C']]
R00351_4	[['YCR005C'], ['YNR001C'], ['YPR001W'], ['YPR001W'], ['YCR005C'], ['YNR001C']]
R02051_1	[['YKR031C'], ['YKR031C']]
R02051_2	[['YKR031C'], ['YKR031C']]
R11593_1	[['YEL071W'], ['YEL071W']]
R11593_2	[['YDL178W'], ['YEL071W'], ['YDL178W'], ['YEL071W']]
R01186_1	[['YDR287W'], ['YHR046C'], ['YDR287W'], ['YHR046C']]
R01186_2	[['YDR287W'], ['YHR046C'], ['YDR287W'], ['YHR046C']]
R02016_1	[['YDR353W'], ['YDR353W'], ['YDR353W']]
R02016_2	[['YDR353W'], ['YDR353W'], ['YDR353W']]
R02016_3	[['YDR353W'], ['YHR106W'], ['YDR353W'], ['YDR353W'], ['YHR106W'], ['YHR106W']]
R00830_1	[['YDR232W'], ['YDR232W']]
R03035_1	[['YGR277C'], ['YGR277C']]
R03035_2	[['YGR277C'], ['YGR277C']]
R01041	[['YCR105W'], ['YMR318C'], ['YCR105W'], ['YCR105W'], ['YMR318C'], ['YMR318C']]
R11905_1	[['YIR038C'], ['YIR038C']]
R11905_2	[['YIR038C'], ['YIR038C']]
R11905_3	[['YIR038C'], ['YIR038C']]
R11905_4	[['YNL229C'], ['YNL229C']]
R11905_5	[['YIR038C'], ['YIR038C']]
R11905_6	[['YIR038C'], ['YIR038C']]
R11905_7	[['YIR038C'], ['YIR038C']]
R00104_1	[['YJR049C'], ['YEL041W'], ['YJR049C'], ['YJR049C']]
R00104_2	[['YJR049C'], ['YEL041W'], ['YJR049C'], ['YJR049C']]
R00104_3	[['YPL188W'], ['YPL188W'], ['YEL041W']]
R02360_1	[['YJR153W'], ['YJR153W']]
R05973_1	[['YGL065C'], ['YGL065C']]
R05973_2	[['YGL065C'], ['YGL065C']]
R05973_3	[['YGL065C'], ['YGL065C']]
R07495_1	[['YLR100W'], ['YLR100W'], ['YLR100W']]
R07495_2	[['YLR100W'], ['YLR100W'], ['YLR100W']]
R07495_3	[['YLR100W'], ['YLR100W'], ['YLR100W']]
R07495_4	[['YLR100W'], ['YLR100W'], ['YLR100W']]
R01560_1	[['YNL141W'], ['YNL141W']]
R01560_2	[['YNL141W'], ['YNL141W']]
R02294_1	[['YLR209C'], ['YLR209C']]
R10170_1	[['YGL009C'], ['YGL009C']]
R07004_1	[['YIR038C'], ['YIR038C']]
R07004_2	[['YIR038C'], ['YIR038C']]
R07004_3	[['YIR038C'], ['YIR038C']]
R07004_4	[['YNL229C'], ['YNL229C']]
R07004_5	[['YIR038C'], ['YIR038C']]
R07004_6	[['YIR038C'], ['YIR038C']]
R07004_7	[['YIR038C'], ['YIR038C']]
R02353_1	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R02353_2	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R02353_3	[['YBR159W'], ['YBR159W'], ['YBR159W']]
R03093	[['YIL164C'], ['YIL164C']]
R01318_1	[['YPR140W']]
R01318_2	[['YOR175C'], ['YOR175C'], ['YDL052C']]
R01318_3	[['YOR175C'], ['YOR175C']]
R01318_4	[['YDL052C']]
R01318_5	[['YOR175C'], ['YOR175C'], ['YDL052C']]
R01318_6	[['YPR140W']]
R00707_1	[['YHR037W'], ['YHR037W'], ['YHR037W']]
R00707_2	[['YHR037W'], ['YHR037W'], ['YHR037W']]
R01698_1	[['YFL018C'], ['YFL018C'], ['YFL018C']]
R01698_2	[['YFL018C'], ['YFL018C'], ['YFL018C']]
R02236_1	[['YOR236W'], ['YOR236W'], ['YOR236W']]
R02236_2	[['YOR236W'], ['YOR236W'], ['YOR236W']]
R03947	[['YBR213W'], ['YBR213W'], ['YBR213W']]
R02869_1	[['YLR146C'], ['YLR146C']]
R01468_1	[['YDR147W'], ['YDR147W']]
